Chunk_num,index 0,index 1,index 2,index 3,index 4,index 5,index 6,index 7,index 8,index 9,index 10,index 11,index 12,index 13,index 14,index 15,index 16,index 17,index 18,index 19,index 20,index 21,index 22,index 23,index 24,index 25,index 26,index 27,index 28,index 29,total time (ms),Received Size (MB),throughput (Mbit/s),QoE 
216,39.31499999999488,38.10600000000619,38.42699999999866,37.97999999999746,37.9610000000028,38.20100000000082,37.8029999999967,38.14100000000309,37.95999999999822,37.90999999999656,38.057000000002006,38.06399999999854,37.87499999999966,37.786000000004094,37.7200000000002,38.115999999995154,37.726000000006366,37.7329999999958,37.913000000003194,38.119999999999266,37.73699999999991,38.69499999999704,37.04400000000163,37.82199999999847,37.81000000000034,37.85700000000247,38.983000000001766,37.01799999999622,37.65899999999789,-1,139.5231034482709,0.0,635.4745496981977,139.30238448275864
217,23.668999999998164,24.163999999998964,24.104000000001236,24.50900000000189,24.18199999999615,24.478000000001998,24.135999999998603,24.11899999999889,24.097000000004698,24.481999999999005,24.036999999999864,23.983999999998673,24.304999999998245,23.963000000001955,24.301999999998714,24.145000000004302,24.130999999997016,24.005000000002497,24.034000000000333,24.401999999994928,24.08100000000246,24.15099999999626,23.953000000005886,24.085999999996943,24.126000000002534,24.01700000000062,24.120999999993842,24.199000000002968,23.980999999999142,-1,0,0.0,1000.052859936887,140
218,39.868999999995935,45.87099999999822,46.08200000000551,46.112999999998294,45.946999999998184,46.64799999999758,45.86600000000374,45.76500000000294,45.9199999999953,45.75499999999977,46.37199999999808,45.92200000000446,45.735999999998,46.31200000000035,45.0310000000016,46.53700000000072,45.62500000000114,45.6310000000002,45.82999999999515,45.709999999999695,46.29900000000475,45.89899999999858,45.783999999997604,45.60000000000031,45.647000000002436,45.69500000000204,45.94299999999407,45.6400000000059,45.78499999999508,-1,370.5179310344782,0.0,528.3680823408838,138.14741034482762
219,43.06499999999858,42.639000000001204,42.95099999999508,42.68600000000333,42.37099999999572,42.64100000000326,42.402000000002715,42.97899999999544,42.01900000000336,42.715999999998644,77.61800000000108,42.30299999999687,42.48199999999969,42.388000000002535,42.30100000000192,42.42099999999738,42.36999999999824,42.39300000000412,42.327000000000226,42.45900000000091,42.311999999995464,42.3979999999986,42.464999999999975,42.34399999999994,42.36900000000077,42.4290000000056,42.39499999999907,42.336999999996294,42.388000000002535,-1,310.65655172413665,0.0,552.5001420714658,138.4467172413793
220,39.3100000000004,37.91400000000067,38.41099999999642,37.98600000000363,37.90300000000002,38.140999999995984,37.93699999999944,49.06500000000591,36.58000000000072,37.79199999999605,37.95300000000168,38.23799999999977,37.76099999999616,37.83300000000622,37.84799999999677,37.888000000002364,37.84199999999771,37.95999999999822,37.814000000004455,37.86399999999901,37.76099999999616,37.96200000000027,37.84300000000229,37.85899999999742,37.902000000002545,37.97199999999634,39.16200000000458,36.50899999999524,37.96400000000233,-1,149.2834482758607,0.0,630.0777515945474,139.2535827586207
221,40.485000000000106,38.84399999999988,39.31100000000009,38.72399999999998,38.69499999999992,38.96200000000016,38.65399999999974,39.71600000000031,37.91399999999978,38.73300000000013,40.0640000000001,37.63199999999989,38.62699999999997,38.70800000000018,39.175999999999874,38.250000000000114,38.66699999999979,38.731999999999985,38.756000000000235,38.64399999999968,38.58800000000029,38.98399999999968,38.568000000000154,38.68900000000019,38.79199999999994,38.65300000000005,38.63699999999959,39.087000000000316,38.24199999999989,-1,164.345517241379,0.0,621.9270141994824,139.1782724137931
222,25.8029999999998,27.153000000000205,27.199000000000417,27.006000000000085,27.021999999999657,27.38900000000033,27.009999999999756,26.952999999999783,27.09399999999995,26.77900000000033,27.308999999999806,26.867000000000196,26.90099999999962,27.152000000000065,26.698000000000555,27.320999999999707,26.710999999999707,27.09500000000009,26.92899999999998,27.019000000000126,26.74600000000016,27.22999999999942,27.011000000000784,26.76199999999973,26.975000000000193,26.92799999999984,26.90099999999962,26.75800000000006,27.09800000000051,26.779999999999582,0,0.0,865.6948623483331,140
223,17.247000000001123,26.615999999998863,26.635999999999882,26.6320000000011,27.127999999999375,26.540000000000674,26.75200000000011,26.718999999999937,26.730999999999838,26.809000000000083,26.61699999999989,26.76699999999954,27.98499999999926,26.18100000000112,26.62899999999979,26.92599999999956,26.405000000000456,26.59099999999981,26.709000000000316,26.417000000000357,26.633999999999602,26.61400000000036,26.683999999999486,26.467999999999492,26.680000000000703,27.35099999999946,26.424000000000447,26.718999999999937,26.555999999999358,26.505000000000223,0,0.0,884.2045695692154,140
224,40.6329999999997,40.029000000000536,39.92599999999946,39.91800000000012,39.381999999999806,39.8859999999992,39.549000000000945,39.851000000000525,39.498999999999285,39.540999999999826,39.82700000000072,39.59599999999952,39.61600000000054,39.5859999999999,39.44699999999912,39.63099999999997,39.519000000000304,39.62399999999988,39.526999999999646,39.552000000000476,39.5070000000004,39.526999999999646,39.559000000000566,39.58999999999868,39.509999999999934,39.63700000000081,39.531000000000205,39.6099999999997,39.528999999999925,-1,189.79896551724073,0.0,608.6220882867204,139.0510051724138
225,64.42999999999799,38.775000000001114,38.759999999999906,38.876999999999384,38.85400000000061,38.7580000000014,38.56999999999999,39.23599999999894,38.51999999999833,38.98200000000074,38.72400000000198,38.65300000000005,38.84899999999902,38.575999999999055,38.60600000000147,38.72600000000048,38.64899999999949,38.691999999997506,38.662000000002195,38.73399999999805,38.71499999999983,38.76500000000149,38.699999999998624,38.64500000000248,38.67199999999826,38.77900000000167,38.6640000000007,38.65599999999958,38.68100000000041,38.57899999999859,187.4889999999989,0.0,589.4791446489194,139.062555
226,38.170000000000925,36.59699999999688,36.831000000002945,36.366999999998484,36.48300000000049,36.57700000000119,36.365999999997456,36.550999999999334,36.30200000000272,36.424000000000234,36.48300000000049,36.41099999999753,36.286000000000485,36.307000000000755,36.28799999999899,36.42600000000229,36.358999999997366,36.25300000000209,36.31899999999888,36.23299999999929,36.36300000000148,36.281999999999925,36.369999999998015,36.303000000000196,37.31600000000057,35.391000000000616,36.32400000000047,36.397999999998376,36.23600000000238,-1,93.46482758620778,0.0,662.2416311579005,139.53267586206897
227,28.64900000000148,30.629000000001128,30.792999999999182,30.763999999997793,30.587000000000586,31.043000000000376,30.78999999999965,30.31000000000006,30.64200000000028,30.452000000000368,30.560000000001253,31.04799999999841,30.426999999999538,30.626000000001596,30.32299999999921,30.666000000000082,30.841999999999814,30.393000000000114,30.48000000000073,30.46900000000008,30.518999999998186,30.51100000000062,30.867000000000644,30.408999999998798,30.66700000000111,30.445000000000277,30.491999999998853,30.478000000002226,30.507000000000062,-1,0,0.0,790.6138325796127,140
228,35.37399999999735,39.830999999999506,40.131999999999834,40.09900000000144,39.991000000000554,40.51199999999966,39.91600000000162,39.805999999998676,39.763999999998134,39.91200000000106,40.23300000000063,39.88199999999864,39.715000000001055,39.750000000001506,41.032999999998765,39.070999999999856,39.781999999998874,39.79100000000102,39.643999999999124,39.79999999999961,39.78800000000149,40.344000000001046,39.837999999999596,39.725000000000676,39.68499999999864,39.79400000000055,39.84099999999913,39.90100000000041,39.68799999999817,-1,192.38827586206543,0.0,607.3004454114999,139.03805862068967
229,58.334000000002106,37.10299999999833,37.2249999999994,46.89400000000177,37.108999999997394,37.107000000002444,37.20599999999763,37.18200000000138,37.04400000000163,37.33099999999823,37.25299999999976,37.01799999999977,37.01000000000221,37.04999999999714,37.156000000003075,36.98699999999988,37.06799999999788,37.18100000000035,37.17200000000176,36.94600000000037,37.179999999999325,36.93399999999869,37.07500000000152,40.19899999999765,34.00700000000256,37.13199999999972,37.08799999999712,37.1440000000014,36.97800000000129,-1,145.2893103448294,0.0,632.2751155482764,139.27355344827583
230,29.461000000004844,31.97099999999864,31.80900000000264,31.700999999998203,31.985999999996295,31.663000000001773,31.410000000001048,31.509999999997262,31.82800000000441,31.618999999999176,31.684999999995966,31.346000000006313,32.034999999993374,31.58000000000527,31.504999999995675,31.473000000005413,31.535999999995568,31.610000000000582,31.559999999998922,31.480999999999426,31.68099999999896,31.406000000004042,31.560999999996397,31.722000000002026,31.30000000000166,31.615999999999644,31.77199999999658,31.368000000000507,31.533000000003142,-1,0,0.0,765.2548079866333,140
231,34.10300000000177,38.14799999999963,38.53300000000104,38.32799999999992,38.29499999999797,38.81799999999913,38.15500000000327,38.116999999999734,38.281999999995264,38.03900000000482,38.571999999994944,38.20400000000035,38.11900000000179,41.08800000000201,35.01200000000182,38.118999999994685,38.748000000005334,38.01199999999483,38.04800000000341,38.0439999999993,38.57899999999859,38.132000000004496,38.1489999999971,38.07400000000172,38.08000000000078,38.07499999999919,38.184000000001106,37.98999999999353,38.129000000004964,38.12500000000085,142.3010000000031,0.0,612.798202925497,139.28849499999998
232,17.300999999996236,26.572000000001594,26.696000000001163,26.507999999999754,27.22999999999587,26.45000000000408,26.884000000002573,26.637999999998385,26.733000000000118,26.81899999999615,26.648999999999035,26.690999999999576,26.735000000002174,27.435000000004095,26.704999999999757,26.626999999997736,26.586000000001775,26.80199999999644,26.375999999999067,26.707000000001813,26.53999999999712,26.617000000001667,26.655000000005202,26.551999999995246,26.658000000004733,27.280999999995004,26.580000000002713,26.714999999995825,26.293000000002564,-1,0,0.0,914.9908174135857,140
233,19.08300000000196,24.936000000003844,25.05299999999977,25.44499999999772,24.91200000000049,24.85399999999771,25.15499999999804,24.90099999999984,25.0870000000063,25.06599999999537,25.148000000001502,24.922000000003663,25.884999999995273,25.002000000000635,25.052000000002295,24.68499999999807,25.317000000001144,25.09200000000078,24.73799999999926,25.13100000000179,25.134999999998797,24.96500000000168,25.388999999996997,24.951999999998975,25.081999999997606,25.01500000000334,24.869999999999948,24.845999999996593,25.168000000000745,-1,0,0.0,971.0273191600334,140
234,39.932999999997776,45.91599999999829,46.07099999999775,46.08999999999952,46.54100000000483,45.91599999999829,45.91100000000381,45.95799999999883,45.65799999999598,46.38400000000331,46.002999999998906,45.574000000002,45.67799999999522,45.78400000000471,46.3099999999983,45.749000000000706,45.70599999999558,45.62900000000525,45.93099999999595,46.039000000000385,45.63200000000478,46.029999999994686,47.53900000000044,43.74700000000331,45.65900000000056,45.819999999999084,45.77700000000107,45.61499999999796,45.796000000002834,-1,370.06482758620683,0.0,528.5428225394821,138.14967586206896
235,35.59500000000071,39.8399999999981,40.19999999999868,39.96500000000225,40.01300000000185,40.14399999999796,40.32500000000283,39.95599999999655,39.63300000000203,40.07999999999612,39.551000000003,40.31899999999666,39.78599999999943,39.97100000000131,39.522000000005164,39.788999999998964,39.76199999999608,40.244999999998754,39.8710000000051,39.77899999999579,39.667999999998926,39.79600000000261,39.6339999999995,40.246000000003335,39.71599999999853,39.80800000000073,39.86799999999846,39.561999999996544,39.857000000004916,-1,192.24241379310425,0.0,607.3747441433886,139.03878793103448
236,34.832999999999004,11.524000000001422,26.617000000001667,27.062999999998283,26.40000000000242,26.39899999999784,26.81899999999615,26.462000000002206,26.735000000002174,26.451000000001557,26.911999999995828,26.305999999998164,26.76100000000048,26.43300000000437,26.784999999996728,27.565000000002726,26.41799999999961,27.081000000002575,26.064999999995564,26.606999999998493,26.392000000001303,26.53399999999806,26.6200000000012,26.603000000001487,26.541999999999177,26.58399999999972,26.606000000001018,26.443999999997914,27.240000000006148,-1,0,0.0,914.075588827903,140
237,40.05599999999987,45.774000000001536,46.09399999999653,46.22900000000385,45.95399999999472,46.482000000004575,45.84700000000197,45.76699999999789,45.859000000000094,45.91299999999876,46.24700000000104,45.782000000002654,45.75199999999313,45.94700000000529,46.276,45.463,45.859999999999985,46.55600000000001,44.88700000000001,46.352000000000004,45.848999999999975,45.72900000000002,45.599000000000004,45.672999999999966,45.774000000000036,45.60299999999995,45.84600000000005,45.68700000000003,45.75999999999991,-1,370.2934482758642,0.0,528.4546400959665,138.14853275862066
238,26.386999999999716,25.31900000000009,25.61200000000019,25.385999999999687,25.495000000000267,25.319999999999787,25.926000000000116,25.37300000000009,25.367999999999835,26.651999999999898,24.23300000000017,25.742000000000154,25.30999999999972,25.418000000000163,25.456000000000145,25.396999999999892,25.647999999999893,25.735000000000063,25.14700000000003,25.73599999999976,24.91600000000016,25.456000000000145,25.322000000000067,25.42599999999995,25.440999999999825,25.304000000000215,25.61100000000005,25.268999999999764,25.414000000000048,-1,0,0.0,947.4580377602634,140
239,29.07499999999974,31.766000000000183,31.85199999999977,31.641000000000474,31.803000000000026,31.973999999999947,31.785999999999426,31.42800000000001,31.673000000000506,31.634999999999636,31.975000000000087,31.58800000000017,31.53399999999973,31.647999999999676,31.87500000000032,31.54099999999982,31.39800000000026,31.53999999999968,31.776000000000693,31.82999999999936,31.498000000000026,31.598999999999933,31.471999999999944,31.475000000000364,31.555,31.619000000000064,31.509999999999927,31.40799999999988,31.72400000000053,-1,0,0.0,764.8618113238882,140
240,23.97500000000008,24.207999999999785,24.137000000001407,24.469999999999104,24.12299999999945,24.46600000000032,24.11999999999992,24.089000000000027,24.205000000000254,24.034999999999584,30.186999999999742,24.045000000000982,24.158999999999153,24.02300000000146,24.08899999999825,23.965000000000458,24.45499999999967,24.186000000000263,23.908999999999736,24.271000000000598,23.934999999999818,24.053000000000324,24.42399999999978,24.093000000000586,24.130999999998792,24.04000000000117,23.99400000000007,24.31400000000039,23.96199999999915,-1,0,0.0,991.4129475698338,140
241,15.76999999999984,22.358999999999796,22.973000000000354,22.419999999998552,22.867000000001525,22.198999999998748,22.58800000000072,22.368999999999417,22.438000000001068,22.228999999999388,22.58899999999997,22.263000000000588,22.466999999998905,22.355000000001013,23.15499999999915,22.351999999999705,22.353000000000733,22.16100000000054,22.45100000000022,22.304999999999353,22.4189999999993,22.189000000000902,22.541000000000366,22.23899999999901,22.43700000000004,22.87600000000012,22.574000000000538,22.164000000000073,22.361999999999327,-1,0,0.0,1086.1739367908847,140
242,52.818999999999505,25.52999999999983,25.386999999998494,25.466000000001543,25.98199999999906,25.227000000001,25.383000000001488,25.35699999999963,25.82999999999913,25.51300000000012,25.252999999999304,25.480000000001723,25.644999999997253,25.493000000000876,25.518000000001706,25.340999999997393,25.484000000002283,25.34700000000001,25.36699999999925,25.435999999999126,25.40700000000129,25.47399999999911,25.320000000000675,25.439999999999685,25.34999999999954,25.486000000000786,25.355000000001127,25.442999999999216,25.3319999999988,26.49600000000163,0,0.0,883.8819083262928,140
243,37.91400000000067,43.70499999999922,43.98100000000227,43.82499999999823,43.98000000000124,44.187000000000864,43.74799999999723,43.52000000000089,43.872000000000355,43.51700000000136,44.17399999999816,43.524999999998926,43.52700000000098,44.41600000000179,43.28399999999988,43.53399999999752,43.489000000001,43.48600000000147,43.568000000000495,44.11799999999744,43.65100000000055,43.81700000000066,43.399000000000854,43.409000000000475,43.55599999999882,43.669999999998765,43.36800000000096,43.65900000000167,43.45499999999802,-1,304.8489655172426,0.0,554.9591946432164,138.47575517241378
244,23.581000000000074,23.5709999999969,23.411000000002957,23.7879999999997,23.651999999998452,23.861000000000132,23.458000000001533,23.63099999999818,23.476999999999748,23.72800000000197,23.49099999999993,23.40899999999735,23.556000000002797,23.505999999997584,23.930000000000007,23.291000000000395,23.48699999999937,23.3850000000011,23.451000000001443,23.39100000000016,23.73699999999701,23.51600000000076,23.465000000001623,23.69500000000002,23.282999999999276,23.364999999998304,23.452999999999946,23.447000000000884,23.658000000001067,-1,0,0.0,1025.379610179971,140
245,37.71799999999814,36.512000000001876,36.71899999999795,36.55600000000092,36.46200000000022,36.50400000000076,36.390999999998286,36.20700000000099,36.581999999999226,36.29800000000216,36.36799999999951,36.50999999999982,36.37900000000016,36.415999999999116,36.115999999999815,36.45300000000162,36.29699999999758,36.260999999999655,36.32300000000299,36.48899999999955,36.25100000000003,36.28300000000095,36.48499999999899,36.25599999999807,36.30200000000272,36.415999999999116,36.289000000000016,36.31899999999888,36.26900000000077,-1,92.85965517241324,0.0,662.6083482972389,139.53570172413794
246,25.75599999999767,26.120000000002364,26.475999999998834,26.336999999998056,26.232000000000255,26.551000000001324,26.226000000001193,26.18900000000224,26.29899999999452,26.037999999999784,26.529000000003577,26.21099999999643,26.137000000005628,26.0939999999934,26.211000000003537,26.043999999998846,26.555999999999358,26.1029999999991,26.12600000000498,26.23299999999773,26.035999999997728,26.470000000003324,26.251999999999498,25.998999999998773,26.206999999999425,26.082999999999856,26.082999999999856,26.29500000000462,26.04499999999632,-1,0,0.0,921.1277762133249,140
247,38.16199999999981,43.70500000000277,44.07899999999643,43.78499999999974,43.879000000004,44.30899999999838,43.754999999997324,43.52000000000089,43.79400000000544,43.530999999994435,44.10100000000483,43.72499999999491,43.51800000000594,43.62699999999364,43.55100000000078,44.17500000000274,43.33599999999649,43.72800000000154,43.54800000000125,43.59500000000338,44.10000000000025,43.51099999999519,43.6160000000001,43.452000000002045,43.646000000002516,43.67399999999577,43.2350000000028,43.65699999999606,43.42199999999963,-1,305.24413793103355,0.0,554.7911766011279,138.47377931034484
248,32.90100000000251,36.7650000000026,36.864999999998815,36.860999999994704,36.799000000002025,37.333000000003835,36.58699999999726,36.71200000000141,36.65699999999816,36.698999999998705,36.89299999999918,36.750000000004945,36.58000000000072,36.61199999999809,36.50700000000029,37.16399999999709,36.459000000000685,36.65399999999863,36.70300000000282,36.46799999999928,37.182999999998856,36.5110000000044,36.524,36.63299999999481,36.69299999999964,36.5460000000013,36.62700000000285,36.608000000001084,36.53999999999513,-1,97.41448275862075,0.0,659.8581870490576,139.5129275862069
249,40.05300000000034,45.799000000002366,46.12900000000053,46.12299999999436,46.012000000004605,46.58200000000079,45.80399999999685,45.849000000004025,45.974999999998545,45.87000000000074,46.3579999999979,45.56699999999836,45.67700000000485,45.735999999998,45.707000000000164,45.861999999999625,46.126000000001,45.75499999999977,45.673999999998216,45.75100000000276,45.73299999999847,45.555000000000234,46.36599999999902,45.782000000002654,45.573999999994896,45.69800000000157,45.7450000000037,45.78099999999807,45.71299999999923,-1,370.02344827586376,0.0,528.5587863082126,138.14988275862066
250,38.09200000000601,43.66299999999512,44.001999999998986,43.85100000000364,43.83099999999729,44.287000000004184,43.74599999999873,43.579000000001145,43.6289999999957,44.26400000000541,43.640999999993824,43.4320000000028,43.517999999998835,43.632000000002336,43.53100000000154,44.13199999999762,43.40299999999786,43.59700000000544,43.630999999997755,43.46299999999559,44.25600000000429,43.47800000000035,43.69700000000165,43.381999999994036,43.530000000004065,43.604000000001975,43.54799999999415,43.49700000000212,43.602999999997394,-1,305.01965517241314,0.0,554.8866089214671,138.47490172413794
251,48.73600000000522,45.80299999999937,45.89599999999905,45.87699999999728,46.33700000000118,45.81800000000413,45.69999999999652,45.72600000000193,46.383999999996206,45.68900000000298,45.83000000000226,45.659999999998035,45.80500000000143,46.16699999999696,45.84200000000038,45.844999999999914,45.617999999997494,45.71400000000381,45.61299999999591,45.85300000000103,45.72900000000146,45.695999999999515,45.71200000000175,45.80500000000143,45.744999999996594,45.67000000000121,45.75499999999977,45.64100000000337,45.72999999999894,-1,377.30620689655694,0.0,525.7639349975495,138.1134689655172
252,15.75000000000415,24.287999999998533,23.029000000001076,23.83899999999528,23.963000000001955,23.606000000000904,23.74799999999766,23.68200000000087,24.01100000000156,23.502000000000578,23.828000000001737,23.66999999999564,24.409000000005676,23.46099999999751,23.87499999999676,23.603000000001373,23.89800000000264,23.434999999999206,23.716999999997768,23.641000000004908,23.604999999996323,23.682999999998344,23.709000000003755,23.445999999999856,24.59999999999951,23.441999999995744,23.778000000000077,23.480000000006385,23.755999999998778,23.325999999997293,0,0.0,994.6290033817364,140
253,17.521000000002118,24.121999999998422,23.699999999998056,23.513000000001227,24.129000000002065,23.47300000000274,23.753999999996722,23.5709999999969,23.798000000006425,23.460000000000036,23.82599999999968,23.50699999999506,23.749999999999716,24.182000000003256,23.747000000000185,23.646999999996865,23.621000000005665,23.499999999998522,23.63799999999827,23.572999999998956,23.918000000001882,23.125000000000284,23.77299999999849,23.536999999997477,23.652000000005557,24.174999999999613,23.689999999994882,23.37100000000447,23.68099999999629,-1,0,0.0,1027.969583848542,140
254,17.22899999999994,26.43400000000007,26.461999999999986,26.563000000000002,27.117999999999974,26.60700000000005,26.779999999999916,26.647000000000087,26.89799999999998,26.413000000000018,26.892999999999944,26.676000000000034,26.722000000000023,27.276999999999994,26.872999999999927,26.553999999999967,26.636000000000102,26.486999999999927,26.74600000000016,26.408999999999907,26.86300000000008,26.400999999999897,27.582999999999913,25.756000000000114,27.55799999999997,26.31300000000003,26.653000000000038,26.656999999999933,26.47400000000011,26.274999999999828,0,0.0,885.0038624097141,140
255,16.20699999999964,23.479000000000028,23.67000000000008,24.28000000000008,23.52599999999949,23.5120000000002,23.7879999999997,23.746000000000045,23.805000000000298,23.579999999999934,24.039000000000144,23.394999999999833,23.895000000000444,24.14299999999958,23.911000000000016,23.52500000000024,24.00100000000016,23.21499999999954,23.774000000000406,23.50399999999997,23.774999999999658,23.629000000000566,23.708999999999314,23.602000000000345,23.82799999999996,24.244999999999628,23.56000000000069,23.588999999999416,23.568000000000033,23.621000000000336,0,0.0,994.1473127488039,140
256,18.022000000000205,28.554999999999886,28.247000000000355,28.28199999999992,28.90899999999963,28.6540000000004,28.30599999999972,28.6010000000001,28.542999999999985,28.45699999999951,28.705000000000425,28.240999999999516,29.199000000000197,28.45399999999998,28.600000000000847,28.153999999998902,28.544000000000125,28.218000000000742,28.547999999998908,28.21700000000149,28.619999999998313,28.32700000000088,28.392000000000195,29.279999999999973,28.254000000000445,28.473999999999222,28.30900000000014,28.254999999999697,28.340000000000032,-1,0,0.0,858.1512724544477,140
257,18.838999999999828,30.431000000000097,30.367999999999284,31.016000000001043,30.327999999999022,30.549999999999855,30.52200000000127,30.545999999999296,30.47199999999961,30.530000000000612,30.5250000000008,30.59999999999974,31.21799999999908,30.435000000000656,30.790999999998903,30.101000000000155,30.401000000001233,30.4209999999987,30.606000000000577,30.1209999999994,30.50600000000081,30.410999999999078,30.378000000000682,31.25700000000009,30.33300000000061,30.43199999999935,30.402000000000484,30.32199999999996,30.196999999999363,-1,0,0.0,801.7785739566287,140
258,18.090000000000828,24.226999999999776,23.81499999999903,23.381999999999792,24.104000000001236,23.49800000000002,23.82799999999996,23.399999999998755,23.826000000001457,23.74699999999841,23.592000000000724,23.455000000000226,23.775999999999797,24.176999999999893,23.780999999999608,23.429000000000144,23.82900000000099,23.486000000000118,23.563999999998586,24.112000000000577,23.106000000000293,23.417999999999495,23.64099999999958,23.554999999999993,23.69100000000124,24.11399999999908,23.777000000000825,23.387999999998854,23.71100000000048,-1,0,0.0,1027.1173657667653,140
259,24.914000000002545,12.761999999998608,23.01999999999893,22.449000000001718,22.742000000000928,22.254000000000218,22.632999999999015,22.17899999999773,22.602000000002676,22.25299999999919,22.47300000000152,22.328999999999155,22.48999999999768,22.48400000000217,22.901999999998424,22.365000000000634,22.321999999999065,22.45900000000134,22.251000000000687,22.50399999999786,22.27500000000049,22.365000000000634,22.330000000000183,22.404000000001645,22.317999999998506,22.97799999999839,22.337000000000273,22.33900000000233,22.254000000000218,22.40099999999856,0,0.0,1050.4390835369165,140
260,15.78400000000002,22.431999999998453,22.500999999998328,22.311000000001968,22.82899999999799,22.30000000000132,22.62100000000089,22.320999999998037,22.669000000000494,22.619999999999862,22.29900000000029,23.12700000000234,22.480999999999085,22.393000000000995,22.443999999996578,22.54700000000298,22.324999999998596,22.27099999999993,22.61000000000024,22.31300000000047,22.24899999999863,22.612000000002297,23.087999999997777,22.171000000000163,22.521000000001123,22.33100000000121,22.299999999997766,22.20400000000211,22.475999999997498,-1,0,0.0,1085.0189878322913,140
261,16.83399999999935,25.154000000000565,24.99599999999802,24.9510000000015,25.52000000000021,25.137000000000853,25.226999999997446,24.953000000000003,25.30100000000246,24.945999999999913,25.248999999998745,24.91799999999955,25.971000000001965,25.116999999998058,25.193000000001575,24.989999999998957,25.158000000001124,25.099999999998346,24.94700000000094,24.78500000000139,25.410999999998296,24.75199999999944,25.104000000002458,24.927999999999173,25.862999999997527,25.020000000001374,25.304999999999467,24.740000000001316,24.981000000000364,25.061000000000888,0,0.0,938.826091854743,140
262,17.199999999998994,26.586000000001775,26.58699999999925,26.588000000000278,27.136999999999745,26.509000000000782,26.86199999999772,26.589000000001306,26.80600000000055,26.54799999999824,26.868000000000336,26.823000000000263,26.56899999999851,27.466000000000435,26.915000000002465,26.521999999999935,26.90899999999985,26.400999999999897,26.484999999997427,26.378000000001123,26.794999999999902,26.409000000001015,26.748000000001326,26.739999999996655,26.459000000002675,27.348999999997403,26.67200000000136,26.555000000001883,26.426999999998202,-1,0,0.0,915.1499146295873,140
263,24.995999999994467,42.33200000000181,42.424000000004014,43.23299999999364,42.53800000000041,42.77100000000189,42.4640000000025,42.89099999999735,42.476000000000624,43.05000000000092,42.450999999999794,42.969999999996844,43.67200000000082,42.97600000000301,42.72499999999724,42.557000000002176,42.639000000001204,42.80399999999673,42.40500000000225,42.378999999996836,42.5560000000047,42.67600000000016,42.516999999996585,42.65200000000391,43.64699999999999,42.22799999999438,42.86500000000615,42.43400000000008,42.54399999999947,42.156999999996,263.02899999999596,0.0,554.2232205277966,138.68485500000003
264,80.37600000000111,43.25599999999952,43.49700000000212,43.748000000000786,44.15999999999798,43.5590000000019,43.657000000003165,43.571000000000026,44.26199999999625,43.303000000001646,43.6380000000014,43.49799999999959,44.1809999999947,43.62000000000421,43.53100000000154,43.718999999995845,43.35100000000125,43.63599999999934,43.58500000000021,43.44300000000345,43.533999999993966,43.65300000000616,43.605999999996925,43.494000000002586,43.61399999999804,43.427000000001215,43.47200000000129,43.668999999994185,43.456000000006156,43.505999999993605,345.0220000000004,0.0,520.4375839205603,138.27489
265,18.456999999997947,28.36200000000133,28.687999999995384,28.10800000000313,28.903999999997154,28.63800000000083,28.176000000001977,28.65200000000101,28.483999999998844,28.737999999997044,28.43400000000429,28.382000000000573,29.329999999994527,28.406000000003928,28.574999999996464,28.708000000001732,27.979000000001975,28.38299999999805,28.28099999999978,28.485000000003424,28.33400000000097,28.545999999998628,28.129999999997324,29.164999999998997,28.28399999999931,28.49000000000501,28.18500000000057,28.441000000000827,28.37799999999646,-1,0,0.0,857.7138495055306,140
266,41.58999999999935,45.81600000000208,45.84599999999739,45.965000000002476,45.63299999999515,45.929000000001,46.43000000000086,45.70199999999858,45.64799999999991,45.72999999999894,45.680000000004384,46.38500000000079,45.84599999999739,45.506000000003155,45.863999999994576,45.64500000000038,45.871000000005324,46.45099999999758,45.35800000000023,45.82899999999768,45.70000000000363,45.63599999999468,45.694000000004564,45.74999999999818,45.71200000000175,45.874999999995225,45.52300000000287,45.79999999999984,45.67300000000074,-1,369.7451724137917,0.0,528.6661677065032,138.15127413793104
267,26.95800000000048,47.26599999999337,47.22300000000246,48.065000000001135,47.1989999999991,47.82600000000059,47.0589999999973,47.36400000000174,47.888000000000375,47.57399999999734,47.34499999999997,48.737000000002695,47.50400000000354,47.16099999999557,47.31400000000008,47.23800000000011,47.31999999999914,47.89399999999944,46.70100000000588,47.31699999999961,47.04699999999917,47.62099999999947,47.342999999997915,48.66400000000226,47.18400000000145,47.229999999998995,46.90199999999578,47.532000000003904,47.087999999995134,47.21900000000545,402.78299999999945,0.0,499.0080432967895,137.986085
268,22.27500000000049,38.70699999999516,38.64599999999996,39.388999999999896,38.58100000000064,39.080000000005555,38.59799999999325,39.08100000000303,38.94000000000375,39.22099999999773,38.32599999999786,38.83600000000342,38.99999999999437,39.68200000000621,38.95599999999888,38.73699999999758,38.67999999999938,38.54199999999963,38.7929999999983,38.77700000000317,38.62399999999866,38.800000000001944,38.60799999999642,38.425000000003706,38.97299999999859,39.680000000004156,38.65899999999556,38.436000000004356,38.8849999999934,38.56700000000046,148.50399999999576,0.0,609.4885172363375,139.25748000000002
